datasetURI,distributionURI,accessURL,mediaType,catalogTitle,,,,
http://data.europa.eu/88u/dataset/food-and-feed-businesses-subject-to-re-enforced-checks,http://data.europa.eu/88u/distribution/a6e4c610-36c0-4575-ab83-77c759a603da,https://fsadata.github.io/food-and-feed-businesses-subject-to-re-enforced-checks/data/food-and-feed-businesses-subject-to-re-enforced-checks-as-at-12-11-2018.csv,,data.gov.uk,,,,
http://data.europa.eu/88u/dataset/food-and-feed-businesses-subject-to-re-enforced-checks,http://data.europa.eu/88u/distribution/33534897-0652-4120-b0f2-acb6b8861116,https://fsadata.github.io/food-and-feed-businesses-subject-to-re-enforced-checks/data/food-and-feed-businesses-subject-to-intensified-official-controls-checks-as-at-21-12-2020.csv,,data.gov.uk,,,,
http://data.europa.eu/88u/dataset/food-and-feed-businesses-subject-to-re-enforced-checks,http://data.europa.eu/88u/distribution/c39dc6cd-f3bb-42d4-86a1-3989321481d9,https://fsadata.github.io/food-and-feed-businesses-subject-to-re-enforced-checks/data/food-and-feed-businesses-subject-to-re-enforced-checks-as-at-18-03-2019.csv,,data.gov.uk,,,,
http://data.europa.eu/88u/dataset/food-and-feed-businesses-subject-to-re-enforced-checks,http://data.europa.eu/88u/distribution/53098317-529a-48b9-94dc-416057fcbbfd,https://fsadata.github.io/food-and-feed-businesses-subject-to-re-enforced-checks/data/food-and-feed-businesses-subject-to-intensified-official-controls-checks-as-at-16-11-2020.csv,,data.gov.uk,,,,
http://data.europa.eu/88u/dataset/food-and-feed-businesses-subject-to-re-enforced-checks,http://data.europa.eu/88u/distribution/0abd8939-e3dd-48f6-a8d5-ccb43649a29e,https://fsadata.github.io/food-and-feed-businesses-subject-to-re-enforced-checks/data/food-and-feed-businesses-subject-to-intensified-official-controls-checks-as-at-07-09-2020.csv,,data.gov.uk,,,,
http://data.europa.eu/88u/dataset/food-and-feed-businesses-subject-to-re-enforced-checks,http://data.europa.eu/88u/distribution/8a0d5654-83c4-4ef3-9d90-75754d1315e6,https://fsadata.github.io/food-and-feed-businesses-subject-to-re-enforced-checks/data/food-and-feed-businesses-subject-to-re-enforced-checks-as-at-23-09-2019.csv,,data.gov.uk,,,,
http://data.europa.eu/88u/dataset/food-and-feed-businesses-subject-to-re-enforced-checks,http://data.europa.eu/88u/distribution/d08d3ce1-c871-4292-a385-f5e4ca50ab07,https://fsadata.github.io/food-and-feed-businesses-subject-to-re-enforced-checks/data/food-and-feed-businesses-subject-to-re-enforced-checks-as-at-08-07-2019.csv,,data.gov.uk,,,,
http://data.europa.eu/88u/dataset/food-and-feed-businesses-subject-to-re-enforced-checks,http://data.europa.eu/88u/distribution/636f10f8-1c6c-48f3-8b1f-1f147c284286,https://fsadata.github.io/food-and-feed-businesses-subject-to-re-enforced-checks/data/food-and-feed-businesses-subject-to-intensified-official-controls-checks-as-at-05-10-2020.csv,,data.gov.uk,,,,
http://data.europa.eu/88u/dataset/food-and-feed-businesses-subject-to-re-enforced-checks,http://data.europa.eu/88u/distribution/96692f89-cea7-497e-b047-cfdeecfe87a0,https://fsadata.github.io/food-and-feed-businesses-subject-to-re-enforced-checks/data/food-and-feed-businesses-subject-to-re-enforced-checks-as-at-06-01-2020.csv,,data.gov.uk,,,,
http://data.europa.eu/88u/dataset/food-and-feed-businesses-subject-to-re-enforced-checks,http://data.europa.eu/88u/distribution/1ee1ba7f-5256-4d9b-8630-8d42656f2a64,https://fsadata.github.io/food-and-feed-businesses-subject-to-re-enforced-checks/data/food-and-feed-businesses-subject-to-re-enforced-checks-as-at-04-03-2019.csv,,data.gov.uk,,,,
http://data.europa.eu/88u/dataset/food-and-feed-businesses-subject-to-re-enforced-checks,http://data.europa.eu/88u/distribution/832359ea-2a36-4e1e-a538-316621830d4a,https://fsadata.github.io/food-and-feed-businesses-subject-to-re-enforced-checks/data/food-and-feed-businesses-subject-to-re-enforced-checks-as-at-17-08-2018.csv,,data.gov.uk,,,,
http://data.europa.eu/88u/dataset/food-and-feed-businesses-subject-to-re-enforced-checks,http://data.europa.eu/88u/distribution/b2c316c3-9113-4374-b499-3d4e3226de47,https://fsadata.github.io/food-and-feed-businesses-subject-to-re-enforced-checks/data/food-and-feed-businesses-subject-to-re-enforced-checks-as-at-13-01-2020.csv,,data.gov.uk,,,,
http://data.europa.eu/88u/dataset/food-and-feed-businesses-subject-to-re-enforced-checks,http://data.europa.eu/88u/distribution/40089771-6e2c-422d-9ca3-2b34d0b3ae50,https://fsadata.github.io/food-and-feed-businesses-subject-to-re-enforced-checks/data/food-and-feed-businesses-subject-to-re-enforced-checks-as-at-11-02-2019.csv,,data.gov.uk,,,,
http://data.europa.eu/88u/dataset/57426f47-229e-4e97-95d6-c8ef2899a397,http://data.europa.eu/88u/distribution/57d783d1-3160-4699-8307-3003e8d23431,https://github.com/IEOceanografia/uptodate_rivers,,IDEE,,,,
http://data.europa.eu/88u/dataset/707-statistisches-amt-kanton-zuerich,http://data.europa.eu/88u/distribution/7539d58b-bd37-4811-8939-5207fd58592e,https://raw.githubusercontent.com/statistikZH/covid19zeitmarker/master/covid19zeitmarker.csv,http://www.iana.org/assignments/media-types/text/csv,opendata.swiss,,,,
http://data.europa.eu/88u/dataset/food-and-feed-businesses-subject-to-re-enforced-checks,http://data.europa.eu/88u/distribution/f73e0cbe-5259-4e68-ae7c-894a56e6ec1e,https://fsadata.github.io/food-and-feed-businesses-subject-to-re-enforced-checks/data/food-and-feed-businesses-subject-to-re-enforced-checks-as-at-22-10-2018.csv,,data.gov.uk,,,,
http://data.europa.eu/88u/dataset/food-and-feed-businesses-subject-to-re-enforced-checks,http://data.europa.eu/88u/distribution/e6258883-c7b4-49b9-ae63-f9cb26928e14,https://fsadata.github.io/food-and-feed-businesses-subject-to-re-enforced-checks/data/food-and-feed-businesses-subject-to-re-enforced-checks-as-at-29-10-2018.csv,,data.gov.uk,,,,
http://data.europa.eu/88u/dataset/food-and-feed-businesses-subject-to-re-enforced-checks,http://data.europa.eu/88u/distribution/f95e723b-9308-458a-a53d-2a56033c229a,https://fsadata.github.io/food-and-feed-businesses-subject-to-re-enforced-checks/data/food-and-feed-businesses-subject-to-re-enforced-checks-as-at-10-02-2020.csv,,data.gov.uk,,,,
http://data.europa.eu/88u/dataset/food-and-feed-businesses-subject-to-re-enforced-checks,http://data.europa.eu/88u/distribution/fdaf27b3-439b-4f94-9bc6-1d6bc0383aca,https://fsadata.github.io/food-and-feed-businesses-subject-to-re-enforced-checks/data/food-and-feed-businesses-subject-to-intensified-official-controls-checks-as-at-24-08-2020.csv,,data.gov.uk,,,,
http://data.europa.eu/88u/dataset/food-and-feed-businesses-subject-to-re-enforced-checks,http://data.europa.eu/88u/distribution/f84a8781-43c2-4446-b28e-51a7fa328cc5,https://fsadata.github.io/food-and-feed-businesses-subject-to-re-enforced-checks/data/food-and-feed-businesses-subject-to-re-enforced-checks-as-at-18-02-2019.csv,,data.gov.uk,,,,
http://data.europa.eu/88u/dataset/food-and-feed-businesses-subject-to-re-enforced-checks,http://data.europa.eu/88u/distribution/def3de50-879d-463f-9f18-64e2693a0fa4,https://fsadata.github.io/food-and-feed-businesses-subject-to-re-enforced-checks/data/food-and-feed-businesses-subject-to-re-enforced-checks-as-at-14-09-2018.csv,,data.gov.uk,,,,
http://data.europa.eu/88u/dataset/food-and-feed-businesses-subject-to-re-enforced-checks,http://data.europa.eu/88u/distribution/f8e5184d-4b0e-4188-a2bd-e8d744193cb3,https://fsadata.github.io/food-and-feed-businesses-subject-to-re-enforced-checks/data/food-and-feed-businesses-subject-to-intensified-official-controls-checks-as-at-09-11-2020.csv,,data.gov.uk,,,,
http://data.europa.eu/88u/dataset/food-and-feed-businesses-subject-to-re-enforced-checks,http://data.europa.eu/88u/distribution/e754cb23-88ae-459f-a4e0-971743ba9aaf,https://fsadata.github.io/food-and-feed-businesses-subject-to-re-enforced-checks/data/food-and-feed-businesses-subject-to-intensified-official-controls-checks-as-at-14-09-2020.csv,,data.gov.uk,,,,
http://data.europa.eu/88u/dataset/food-and-feed-businesses-subject-to-re-enforced-checks,http://data.europa.eu/88u/distribution/f71b0ae5-5d4c-4300-b95a-ef41f3968a7a,https://fsadata.github.io/food-and-feed-businesses-subject-to-re-enforced-checks/data/food-and-feed-businesses-subject-to-intensified-official-controls-checks-as-at-26-10-2020.csv,,data.gov.uk,,,,
http://data.europa.eu/88u/dataset/food-and-feed-businesses-subject-to-re-enforced-checks,http://data.europa.eu/88u/distribution/f46c0955-70fb-4e5b-ba63-c0ba4042aa78,https://fsadata.github.io/food-and-feed-businesses-subject-to-re-enforced-checks/data/food-and-feed-businesses-subject-to-re-enforced-checks-as-at-26-11-2018.csv,,data.gov.uk,,,,
http://data.europa.eu/88u/dataset/food-and-feed-businesses-subject-to-re-enforced-checks,http://data.europa.eu/88u/distribution/f7ceeb37-3549-4d2a-8dd4-9220c6b6277e,https://fsadata.github.io/food-and-feed-businesses-subject-to-re-enforced-checks/data/food-and-feed-businesses-subject-to-intensified-official-controls-checks-as-at-06-04-2020.csv,,data.gov.uk,,,,
http://data.europa.eu/88u/dataset/food-and-feed-businesses-subject-to-re-enforced-checks,http://data.europa.eu/88u/distribution/f2a1cd6a-219f-4331-a4b0-f9172722ab69,https://fsadata.github.io/food-and-feed-businesses-subject-to-re-enforced-checks/data/food-and-feed-businesses-subject-to-intensified-official-controls-checks-as-at-08-06-2020.csv,,data.gov.uk,,,,
http://data.europa.eu/88u/dataset/https-registrering-fellesdatakatalog-digdir-no-catalogs-991825827-datasets-e16ddad0-c24e-4e48-814a-c1abf2c15935,http://data.europa.eu/88u/distribution/cc9fdb2c-2a05-4001-a69c-5fe89643d999,https://informasjonsforvaltning.github.io/felles-datakatalog/begrepskatalog/,,Felles datakatalog,,,,
http://data.europa.eu/88u/dataset/https-registrering-fellesdatakatalog-digdir-no-catalogs-991825827-datasets-e16ddad0-c24e-4e48-814a-c1abf2c15935,http://data.europa.eu/88u/distribution/cc9fdb2c-2a05-4001-a69c-5fe89643d999,https://informasjonsforvaltning.github.io/felles-datakatalog/begrepskatalog/,,National Data Catalog of Norway,,,,
http://data.europa.eu/88u/dataset/https-registrering-fellesdatakatalog-digdir-no-catalogs-991825827-datasets-e16ddad0-c24e-4e48-814a-c1abf2c15935,http://data.europa.eu/88u/distribution/085db6a6-2abe-46e0-bd27-7a5873765015,https://informasjonsforvaltning.github.io/felles-datakatalog/datasett-katalog/,,Felles datakatalog,,,,
http://data.europa.eu/88u/dataset/https-registrering-fellesdatakatalog-digdir-no-catalogs-991825827-datasets-e16ddad0-c24e-4e48-814a-c1abf2c15935,http://data.europa.eu/88u/distribution/085db6a6-2abe-46e0-bd27-7a5873765015,https://informasjonsforvaltning.github.io/felles-datakatalog/datasett-katalog/,,National Data Catalog of Norway,,,,
http://data.europa.eu/88u/dataset/45ca8d82-ac31-4360-b3a1-ba43b0b07377,http://data.europa.eu/88u/distribution/835abe26-8734-4ee1-9edb-7ae0b7ff04bc,https://github.com/api4dt/opendata/raw/main/data/API-cases.xlsx,http://www.iana.org/assignments/media-types/application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,Joint Research Centre,,,,
http://data.europa.eu/88u/dataset/ef241f7d-b29e-4f02-8520-7d2ceabd66c9,http://data.europa.eu/88u/distribution/5b494627-b11c-42bc-9ed0-03892be6be2e,https://github.com/ec-jrc/COVID-19,http://www.iana.org/assignments/media-types/text/csv,Joint Research Centre,,,,
http://data.europa.eu/88u/dataset/https-data-norge-no-node-2139,http://data.europa.eu/88u/distribution/76dfd96e-f198-42b5-81ad-4ea7f437ed19,https://github.com/NPRA/EmissionCalculatorLib,,Felles datakatalog,,,,
http://data.europa.eu/88u/dataset/https-data-norge-no-node-2139,http://data.europa.eu/88u/distribution/76dfd96e-f198-42b5-81ad-4ea7f437ed19,https://github.com/NPRA/EmissionCalculatorLib,,National Data Catalog of Norway,,,,
http://data.europa.eu/88u/dataset/https-data-norge-no-node-2887,http://data.europa.eu/88u/distribution/14bb6425-0b8b-4f9f-b1a6-2cc29b146f3b,https://github.com/fylkesarkivet/PublicPhotoWiki/wiki/Raw-data,,Felles datakatalog,,,,
http://data.europa.eu/88u/dataset/https-data-norge-no-node-2887,http://data.europa.eu/88u/distribution/14bb6425-0b8b-4f9f-b1a6-2cc29b146f3b,https://github.com/fylkesarkivet/PublicPhotoWiki/wiki/Raw-data,,National Data Catalog of Norway,,,,
http://data.europa.eu/88u/dataset/https-datos-gob-es-catalogo-a06004074-indicadores-desarrollo-sostenible-cantabria,http://data.europa.eu/88u/distribution/1b36f89a-9cea-424f-8a78-02349ce0dca6,https://ods-cantabria.github.io/ods-data-cantabria/es/zip/all_indicators.zip,,datos.gob.es,,,,
http://data.europa.eu/88u/dataset/https-datos-gob-es-catalogo-a06004074-indicadores-desarrollo-sostenible-cantabria,http://data.europa.eu/88u/distribution/8cd55d37-86bc-41a1-9201-d3adaad4b0db,https://ods-cantabria.github.io/ods-cantabria/assets/xlsx/Indicadores_ODS_Cantabria.xlsx,,datos.gob.es,,,,
http://data.europa.eu/88u/dataset/45ca8d82-ac31-4360-b3a1-ba43b0b07377,http://data.europa.eu/88u/distribution/44ccfce5-6917-4822-b6bf-9b9fbe7d949e,https://github.com/api4dt/opendata/raw/main/data/API-cases.ods,,Joint Research Centre,,,,
http://data.europa.eu/88u/dataset/https-vgregion-entryscape-net-store-7-resource-131,http://data.europa.eu/88u/distribution/3c9c2031-db3f-4380-a119-396ee866d626,https://raw.githubusercontent.com/okfse/click_that_hood/main/public/data/sweden-counties.geojson,,Sveriges dataportal,,,,
http://data.europa.eu/88u/dataset/https-skatteverket-entryscape-net-store-9-resource-1660,http://data.europa.eu/88u/distribution/f0d1a592-106f-45a2-8869-1605b0de080d,https://github.com/minaarenden/raml,,Sveriges dataportal,,,,
http://data.europa.eu/88u/dataset/7d63aee0-e9ff-4c57-b3ff-7a0195c490ca,http://data.europa.eu/88u/distribution/9a0b208c-6442-4a0a-9f92-ab06c4544d48,https://github.com/berlinonline/haeufige-vornamen-berlin/raw/master/data/cleaned/2014/neukoelln.csv,text/csv,GovData,,,,
http://data.europa.eu/88u/dataset/7d63aee0-e9ff-4c57-b3ff-7a0195c490ca,http://data.europa.eu/88u/distribution/296f0766-2d74-4563-b4b0-f0899c26e1d8,https://github.com/berlinonline/haeufige-vornamen-berlin/raw/master/data/cleaned/2014/mitte.csv,text/csv,GovData,,,,
http://data.europa.eu/88u/dataset/7d63aee0-e9ff-4c57-b3ff-7a0195c490ca,http://data.europa.eu/88u/distribution/c225dfad-7d2d-4079-95ca-8534502281dd,https://github.com/berlinonline/haeufige-vornamen-berlin/raw/master/data/cleaned/2014/lichtenberg.csv,text/csv,GovData,,,,
http://data.europa.eu/88u/dataset/7d63aee0-e9ff-4c57-b3ff-7a0195c490ca,http://data.europa.eu/88u/distribution/025337ed-42a1-4c5b-a362-f6464e13b717,https://github.com/berlinonline/haeufige-vornamen-berlin/raw/master/data/source/2014/steglitz-zehlendorf.pdf,application/pdf,GovData,,,,
http://data.europa.eu/88u/dataset/7d63aee0-e9ff-4c57-b3ff-7a0195c490ca,http://data.europa.eu/88u/distribution/ab1d991c-4fce-4370-a546-13ebf89ef903,https://github.com/berlinonline/haeufige-vornamen-berlin/raw/master/data/cleaned/2014/charlottenburg-wilmersdorf.csv,text/csv,GovData,,,,
http://data.europa.eu/88u/dataset/7d63aee0-e9ff-4c57-b3ff-7a0195c490ca,http://data.europa.eu/88u/distribution/ed43152d-e7af-46fb-a445-d38770055c86,https://github.com/berlinonline/haeufige-vornamen-berlin/raw/master/data/cleaned/2014/standesamt_i.csv,text/csv,GovData,,,,
http://data.europa.eu/88u/dataset/7d63aee0-e9ff-4c57-b3ff-7a0195c490ca,http://data.europa.eu/88u/distribution/63cd105d-453e-4caf-9b7d-857208f7b5c5,https://github.com/berlinonline/haeufige-vornamen-berlin/raw/master/data/source/2014/standesamt_i.pdf,application/pdf,GovData,,,,
http://data.europa.eu/88u/dataset/f0aaf693-d05e-4776-a364-5e4fb63028f5,http://data.europa.eu/88u/distribution/7bc830db-f627-49db-9a2f-995c1eecc641,https://raw.githubusercontent.com/technologiestiftung/giessdenkiez-de-opendata/main/daten/giessdenkiezKPIs.csv,text/csv,GovData,,,,
http://data.europa.eu/88u/dataset/7d63aee0-e9ff-4c57-b3ff-7a0195c490ca,http://data.europa.eu/88u/distribution/7570adec-2e71-4544-aab1-7ec55379ff0c,https://github.com/berlinonline/haeufige-vornamen-berlin/raw/master/data/cleaned/2014/friedrichshain-kreuzberg.csv,text/csv,GovData,,,,
http://data.europa.eu/88u/dataset/7d63aee0-e9ff-4c57-b3ff-7a0195c490ca,http://data.europa.eu/88u/distribution/b734ffda-ca8c-4043-9df8-adafebda52a2,https://github.com/berlinonline/haeufige-vornamen-berlin/raw/master/data/source/2014/friedrichshain-kreuzberg.pdf,application/pdf,GovData,,,,
http://data.europa.eu/88u/dataset/7d63aee0-e9ff-4c57-b3ff-7a0195c490ca,http://data.europa.eu/88u/distribution/19941f06-a987-43f0-bcca-57401c390526,https://github.com/berlinonline/haeufige-vornamen-berlin/raw/master/data/source/2014/charlottenburg-wilmersdorf.pdf,application/pdf,GovData,,,,
http://data.europa.eu/88u/dataset/7d63aee0-e9ff-4c57-b3ff-7a0195c490ca,http://data.europa.eu/88u/distribution/dfa005d6-9c2d-40e9-9c03-39756f69c8f4,https://github.com/berlinonline/haeufige-vornamen-berlin/raw/master/data/cleaned/2014/pankow.csv,text/csv,GovData,,,,
http://data.europa.eu/88u/dataset/7d63aee0-e9ff-4c57-b3ff-7a0195c490ca,http://data.europa.eu/88u/distribution/512ee654-2f3e-449b-9857-dad677c30869,https://github.com/berlinonline/haeufige-vornamen-berlin/raw/master/data/source/2014/marzahn-hellersdorf.pdf,application/pdf,GovData,,,,
http://data.europa.eu/88u/dataset/7d63aee0-e9ff-4c57-b3ff-7a0195c490ca,http://data.europa.eu/88u/distribution/9c2a03af-dc9d-4e32-9dda-2f325601d81d,https://github.com/berlinonline/haeufige-vornamen-berlin/raw/master/data/source/2014/reinickendorf.pdf,application/pdf,GovData,,,,
http://data.europa.eu/88u/dataset/f0aaf693-d05e-4776-a364-5e4fb63028f5,http://data.europa.eu/88u/distribution/133f0a11-e96c-4017-8392-d499fa67907e,https://github.com/technologiestiftung/giessdenkiez-de-opendata/blob/main/daten/giessdenkiez_bewässerungsdaten.geojson,application/geo+json,GovData,,,,
http://data.europa.eu/88u/dataset/7d63aee0-e9ff-4c57-b3ff-7a0195c490ca,http://data.europa.eu/88u/distribution/85b2dc94-67c8-4a2e-a33b-e22e45fbbdb7,https://github.com/berlinonline/haeufige-vornamen-berlin/raw/master/data/source/2014/lichtenberg.pdf,application/pdf,GovData,,,,
http://data.europa.eu/88u/dataset/7d63aee0-e9ff-4c57-b3ff-7a0195c490ca,http://data.europa.eu/88u/distribution/b90ec99a-5203-4a07-b4b7-a00cb5aabeaa,https://github.com/berlinonline/haeufige-vornamen-berlin/raw/master/data/cleaned/2014/reinickendorf.csv,text/csv,GovData,,,,
http://data.europa.eu/88u/dataset/7d63aee0-e9ff-4c57-b3ff-7a0195c490ca,http://data.europa.eu/88u/distribution/1ec027f5-8715-4f24-8129-892730192ccb,https://github.com/berlinonline/haeufige-vornamen-berlin/raw/master/data/cleaned/2014/tempelhof-schoeneberg.csv,text/csv,GovData,,,,
http://data.europa.eu/88u/dataset/7d63aee0-e9ff-4c57-b3ff-7a0195c490ca,http://data.europa.eu/88u/distribution/e6f836cf-b694-4dc2-83b7-693dbd4d6c11,https://github.com/berlinonline/haeufige-vornamen-berlin/raw/master/data/source/2014/treptow-koepenick.pdf,application/pdf,GovData,,,,
http://data.europa.eu/88u/dataset/7d63aee0-e9ff-4c57-b3ff-7a0195c490ca,http://data.europa.eu/88u/distribution/5d52c535-2b57-4f42-8c07-ac8a79fbf9c5,https://github.com/berlinonline/haeufige-vornamen-berlin/raw/master/data/source/2014/spandau.pdf,application/pdf,GovData,,,,
http://data.europa.eu/88u/dataset/f0aaf693-d05e-4776-a364-5e4fb63028f5,http://data.europa.eu/88u/distribution/f4985518-50ed-4297-927b-b5e1a8d782c7,https://raw.githubusercontent.com/technologiestiftung/giessdenkiez-de-opendata/main/daten/giessdenkiez_bewässerungsdaten.csv,text/csv,GovData,,,,
http://data.europa.eu/88u/dataset/7d63aee0-e9ff-4c57-b3ff-7a0195c490ca,http://data.europa.eu/88u/distribution/a6529e01-dcb5-491b-939f-0ee0c124e541,https://github.com/berlinonline/haeufige-vornamen-berlin/raw/master/data/source/2014/pankow.pdf,application/pdf,GovData,,,,
http://data.europa.eu/88u/dataset/7d63aee0-e9ff-4c57-b3ff-7a0195c490ca,http://data.europa.eu/88u/distribution/f4ff8077-2e43-49bf-b323-2100cf72f451,https://github.com/berlinonline/haeufige-vornamen-berlin/raw/master/data/cleaned/2014/steglitz-zehlendorf.csv,text/csv,GovData,,,,
http://data.europa.eu/88u/dataset/7d63aee0-e9ff-4c57-b3ff-7a0195c490ca,http://data.europa.eu/88u/distribution/9aafcb02-8582-4147-b2b3-abc611bcadaa,https://github.com/berlinonline/haeufige-vornamen-berlin/raw/master/data/cleaned/2014/spandau.csv,text/csv,GovData,,,,
http://data.europa.eu/88u/dataset/7d63aee0-e9ff-4c57-b3ff-7a0195c490ca,http://data.europa.eu/88u/distribution/315682e3-9d58-4836-affe-7ad8101644b8,https://github.com/berlinonline/haeufige-vornamen-berlin/raw/master/data/cleaned/2014/marzahn-hellersdorf.csv,text/csv,GovData,,,,
http://data.europa.eu/88u/dataset/7d63aee0-e9ff-4c57-b3ff-7a0195c490ca,http://data.europa.eu/88u/distribution/c7dc2ae5-6683-4022-9e2f-172f5e77db78,https://github.com/berlinonline/haeufige-vornamen-berlin/raw/master/data/source/2014/mitte.pdf,application/pdf,GovData,,,,
http://data.europa.eu/88u/dataset/7d63aee0-e9ff-4c57-b3ff-7a0195c490ca,http://data.europa.eu/88u/distribution/0957f87c-1a67-4d04-af77-8dc93264508d,https://github.com/berlinonline/haeufige-vornamen-berlin/raw/master/data/source/2014/tempelhof-schoeneberg.pdf,application/pdf,GovData,,,,
http://data.europa.eu/88u/dataset/7d63aee0-e9ff-4c57-b3ff-7a0195c490ca,http://data.europa.eu/88u/distribution/b12b7248-1346-4093-b5e4-80a24de261fe,https://github.com/berlinonline/haeufige-vornamen-berlin/raw/master/data/source/2014/neukoelln.pdf,application/pdf,GovData,,,,
http://data.europa.eu/88u/dataset/7d63aee0-e9ff-4c57-b3ff-7a0195c490ca,http://data.europa.eu/88u/distribution/6a7451cb-2cd3-45dc-8f7b-8a3a9db3feb1,https://github.com/berlinonline/haeufige-vornamen-berlin/raw/master/data/cleaned/2014/treptow-koepenick.csv,text/csv,GovData,,,,
http://data.europa.eu/88u/dataset/a95537f8-1e66-4b04-a51e-6172989985cd,http://data.europa.eu/88u/distribution/d878305f-1f3f-4e6a-ba5a-4445cfab4505,https://github.com/noelsch/360Moers,,GovData,,,,
http://data.europa.eu/88u/dataset/901726db-c049-487c-a503-51f425a5570a,http://data.europa.eu/88u/distribution/3cc64f8d-a073-43d1-9f7e-4ba30c9417a6,https://topicmaps-wuppertal.github.io/luftmessstationen/,,GovData,,,,
http://data.europa.eu/88u/dataset/219a6cd4-edfe-4982-8470-39b60421ed74,http://data.europa.eu/88u/distribution/6c1c2bbc-0dee-4b9a-8e4c-246bf3ac0b4c,https://github.com/eea/clms-hrsi-api-client-python-arlie,,EEA SDI - geospatial data catalogue,,,,
http://data.europa.eu/88u/dataset/https-zenodo-org-record-7839432,http://data.europa.eu/88u/distribution/9a84ca33-ea3e-4200-8fb0-95cf5b9bdeaa,https://github.com/robert-koch-institut/COVID-19-Todesfaelle_in_Deutschland,,GovData,,,,
http://data.europa.eu/88u/dataset/9a4655de-fa50-406e-9621-9ad456220633,http://data.europa.eu/88u/distribution/d14f9794-2ce8-42f1-ab1d-9f6b35577609,https://github.com/ec-jrc/RTS-GMLC/tree/master/RTS_Data/FormattedData/PowerFactory,,Joint Research Centre,,,,
http://data.europa.eu/88u/dataset/certificati,http://data.europa.eu/88u/distribution/c3a1c1c4-9574-4532-b118-1b945a7d7d54,https://raw.githubusercontent.com/italia/anpr-opendata/main/data/certificati_export.json,application/json,dati.gov.it,,,,
http://data.europa.eu/88u/dataset/attivita-residenti-2021,http://data.europa.eu/88u/distribution/e10aa762-e590-492c-b6bd-9eef73ec74a2,https://github.com/italia/anpr-opendata/blob/main/data/stats/attivita_residenti_2021_export.json,application/json,dati.gov.it,,,,
http://data.europa.eu/88u/dataset/cambi-residenza,http://data.europa.eu/88u/distribution/3604e064-ddd6-4477-a534-8493c58ca166,https://raw.githubusercontent.com/italia/anpr-opendata/main/data/cambi_residenza.json,application/json,dati.gov.it,,,,
http://data.europa.eu/88u/dataset/attivita-della-piattaforma-ultimi-6-mesi,http://data.europa.eu/88u/distribution/c7c86eaa-dc9f-4903-9d68-a5f879fa557b,https://raw.githubusercontent.com/italia/pdnd-opendata/main/data/attivita_della_piattaforma_last_six_months.csv,text/csv,dati.gov.it,,,,
http://data.europa.eu/88u/dataset/cambi-residenza-per-stato-lavorazione-mese-in-corso,http://data.europa.eu/88u/distribution/77989ba3-cb96-4c99-8309-e9529aab6417,https://raw.githubusercontent.com/italia/anpr-opendata/main/data/cambi_residenza_per_stato_lavorazione_last_month.csv,text/csv,dati.gov.it,,,,
http://data.europa.eu/88u/dataset/dichiarazioni-cambi-di-residenza-mese-in-corso,http://data.europa.eu/88u/distribution/83d71855-d8a0-4156-a24f-62d214710b94,https://raw.githubusercontent.com/italia/anpr-opendata/main/data/dichiarazioni_cambi_residenza_last_month.csv,text/csv,dati.gov.it,,,,
http://data.europa.eu/88u/dataset/attivita-della-piattaforma-ultimi-6-mesi,http://data.europa.eu/88u/distribution/6c9e1ac2-551f-44bc-b641-528e7d3b51e8,https://raw.githubusercontent.com/italia/pdnd-opendata/main/data/attivita_della_piattaforma_last_six_months.json,application/json,dati.gov.it,,,,
http://data.europa.eu/88u/dataset/cambi-residenza-per-stato-lavorazione-mese-in-corso,http://data.europa.eu/88u/distribution/6eb96760-f716-47a3-9a2f-bf34556c7091,https://raw.githubusercontent.com/italia/anpr-opendata/main/data/cambi_residenza_per_stato_lavorazione_last_month.json,application/json,dati.gov.it,,,,
http://data.europa.eu/88u/dataset/dichiarazioni-cambi-di-residenza-mese-in-corso,http://data.europa.eu/88u/distribution/5e5f34ae-2832-48e0-9eee-13a9685134a8,https://raw.githubusercontent.com/italia/anpr-opendata/main/data/dichiarazioni_cambi_residenza_last_month.json,application/json,dati.gov.it,,,,
http://data.europa.eu/88u/dataset/cambi-residenza,http://data.europa.eu/88u/distribution/33d6e8f3-6163-4222-b6df-7e124711b537,https://raw.githubusercontent.com/italia/anpr-opendata/main/data/cambi_residenza.csv,text/csv,dati.gov.it,,,,
http://data.europa.eu/88u/dataset/attivita-residenti-2021,http://data.europa.eu/88u/distribution/1c1baff9-d125-42d4-85a4-0d96b2b76191,https://github.com/italia/anpr-opendata/blob/main/data/stats/attivita_residenti_2021_export.csv,text/csv,dati.gov.it,,,,
http://data.europa.eu/88u/dataset/certificati,http://data.europa.eu/88u/distribution/44dfbc66-2445-44e8-ab8e-0a93ffa45a87,https://raw.githubusercontent.com/italia/anpr-opendata/main/data/certificati_export.csv,text/csv,dati.gov.it,,,,
http://data.europa.eu/88u/dataset/icnf-fire-data-retriever,http://data.europa.eu/88u/distribution/17c68ffe-075a-4771-ab45-9f7b0a3fad65,https://github.com/cityxdev/icnf_fire_data,,dados.gov.pt,,,,
